Name,Type of transfer,Total,Accuracy,F1,pcp0,pcp1,pcp2,pcp3,pcp4,pcr0,pcr1,pcr2,pcr3,pcr4,pcf0,pcf1,pcf2,pcf3,pcf4,metadatapath
shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c3_a2_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,86.3821928460342,79.14816464393941,95.6,42.6,82.3,92.4,86.0,92.0,57.4,90.3,72.3,85.6,93.8,48.9,86.1,81.1,85.8,../metadata/shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c3_a2_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20576,87.31045878693622,80.23460004128053,96.9,39.7,86.3,91.6,81.1,90.9,56.8,86.6,83.6,93.3,93.8,46.7,86.5,87.4,86.8,../metadata/shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c3_a2_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20576,87.36877916018663,80.35584010672144,94.2,44.2,85.4,90.9,86.9,92.9,55.9,88.9,77.1,89.8,93.6,49.3,87.1,83.4,88.3,../metadata/shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c3_a2_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c3_a2_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,86.42593312597202,79.02272310172741,95.4,46.5,81.7,91.5,84.7,91.9,50.5,90.4,73.5,86.8,93.6,48.4,85.8,81.5,85.7,../metadata/shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c3_a2_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20576,87.31045878693622,80.23460004128053,96.9,39.7,86.3,91.6,81.1,90.9,56.8,86.6,83.6,93.3,93.8,46.7,86.5,87.4,86.8,../metadata/shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c3_a2_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20576,88.08320373250389,80.7464810549601,95.9,48.9,86.5,89.2,81.9,92.7,47.3,87.3,85.1,93.6,94.3,48.1,86.9,87.1,87.4,../metadata/shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c3_a2_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c3_a2_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,86.42593312597202,79.02272310172741,95.4,46.5,81.7,91.5,84.7,91.9,50.5,90.4,73.5,86.8,93.6,48.4,85.8,81.5,85.7,../metadata/shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c3_a2_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20576,87.31045878693622,80.23460004128053,96.9,39.7,86.3,91.6,81.1,90.9,56.8,86.6,83.6,93.3,93.8,46.7,86.5,87.4,86.8,../metadata/shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c3_a2_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20576,87.45139968895798,80.39314976720122,98.1,43.7,83.6,91.0,84.2,90.1,55.1,90.5,81.8,88.4,93.9,48.7,86.9,86.1,86.2,../metadata/shhs1_osa_with_channel_eeg_c3_a2_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_shhs1_osa_eeg_c3_a2_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
shhs1_normal_with_channel_eeg_c4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,86.96539657853809,79.06158694121042,95.4,46.2,81.8,93.1,85.4,93.0,45.8,90.4,79.5,81.7,94.2,46.0,85.9,85.7,83.5,../metadata/shhs1_normal_with_channel_eeg_c4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
